,breweryID,abv,ibu,beerID,beer_name,style,ounces,brewery_name,city,state
573,122,0.05,40.0,2377,Main St. Virginia Ale,Altbier,12.0,Center of the Universe Brewing C...,Ashland,VA
575,122,0.05,40.0,1248,Main St. Virginia Ale,Altbier,12.0,Center of the Universe Brewing C...,Ashland,VA
574,122,0.045,24.0,1839,Chin Music Amber Lager,American Amber / Red Lager,12.0,Center of the Universe Brewing C...,Ashland,VA
576,122,0.052000000000000005,42.0,1247,Ray Ray’s Pale Ale,American Pale Ale (APA),12.0,Center of the Universe Brewing C...,Ashland,VA
1116,123,0.049,,2376,Summer Ale,American Blonde Ale,12.0,Ipswich Ale Brewery,Ipswich,MA
998,124,0.04,55.0,2007,Norm's Gateway IPA,American IPA,12.0,Griffin Claw Brewing Company,Birmingham,MI
999,124,0.09,,1570,Lemon Shandy Tripel,Tripel,16.0,Griffin Claw Brewing Company,Birmingham,MI
994,124,0.05,35.0,2141,Grand Trunk Bohemian Pils,Czech Pilsener,16.0,Griffin Claw Brewing Company,Birmingham,MI
995,124,0.065,25.0,2140,El Rojo,American Amber / Red Ale,16.0,Griffin Claw Brewing Company,Birmingham,MI
997,124,0.05,35.0,2138,Grind Line,American Pale Ale (APA),16.0,Griffin Claw Brewing Company,Birmingham,MI
991,124,0.045,6.0,2375,Mr. Blue Sky,American Pale Wheat Ale,16.0,Griffin Claw Brewing Company,Birmingham,MI
996,124,0.075,,2139,Norm's Raggedy Ass IPA,American IPA,16.0,Griffin Claw Brewing Company,Birmingham,MI
993,124,0.05,25.0,2142,Screamin’ Pumpkin,Pumpkin Ale,16.0,Griffin Claw Brewing Company,Birmingham,MI
992,124,0.065,,2143,3 Scrooges,Winter Warmer,16.0,Griffin Claw Brewing Company,Birmingham,MI
1145,125,0.058,25.0,1560,Mother in Lager,Munich Dunkel Lager,12.0,Karbach Brewing Company,Houston,TX
1151,125,0.049,45.0,465,Sympathy for the Lager,American Amber / Red Lager,12.0,Karbach Brewing Company,Houston,TX
1150,125,0.095,85.0,666,Rodeo Clown Double IPA,American Double / Imperial IPA,12.0,Karbach Brewing Company,Houston,TX
1149,125,0.066,20.0,1068,Barn Burner Saison,Saison / Farmhouse Ale,12.0,Karbach Brewing Company,Houston,TX
1152,125,0.052000000000000005,15.0,464,Weisse Versa,Hefeweizen,12.0,Karbach Brewing Company,Houston,TX
1144,125,0.052000000000000005,16.0,2374,Weisse Versa (2012),Hefeweizen,12.0,Karbach Brewing Company,Houston,TX
1153,125,0.066,70.0,463,Hopadillo India Pale Ale,American IPA,12.0,Karbach Brewing Company,Houston,TX
1147,125,0.055,25.0,1458,Karbachtoberfest,Märzen / Oktoberfest,12.0,Karbach Brewing Company,Houston,TX
1146,125,0.055,40.0,1557,Weekend Warrior Pale Ale,American Pale Ale (APA),12.0,Karbach Brewing Company,Houston,TX
1148,125,0.047,20.0,1235,Love Street Summer Seasonal (2014),Kölsch,12.0,Karbach Brewing Company,Houston,TX
2262,126,0.047,25.0,2367,Humbucker Helles,Maibock / Helles Bock,16.0,Uncle Billy's Brewery and Smokeh...,Austin,TX
2261,126,0.06,75.0,2372,The Green Room,American IPA,16.0,Uncle Billy's Brewery and Smokeh...,Austin,TX
698,127,0.06,,1827,Deep Ellum Pale Ale,American Pale Ale (APA),12.0,Deep Ellum Brewing Company,Dallas,TX
697,127,0.085,100.0,2166,Dream Crusher Double IPA,American Double / Imperial IPA,12.0,Deep Ellum Brewing Company,Dallas,TX
696,127,0.075,33.0,2251,Oak Cliff Coffee Ale,American Brown Ale,12.0,Deep Ellum Brewing Company,Dallas,TX
699,127,0.07,,1203,Double Brown Stout,Baltic Porter,12.0,Deep Ellum Brewing Company,Dallas,TX
700,127,0.048,25.0,1202,Farmhouse Wit,Saison / Farmhouse Ale,16.0,Deep Ellum Brewing Company,Dallas,TX
695,127,0.06,,2371,Neato Bandito,Euro Pale Lager,12.0,Deep Ellum Brewing Company,Dallas,TX
701,127,0.046,,1161,Rye Pils Session Lager,German Pilsener,12.0,Deep Ellum Brewing Company,Dallas,TX
702,127,0.052000000000000005,23.0,946,Dallas Blonde,American Blonde Ale,12.0,Deep Ellum Brewing Company,Dallas,TX
703,127,0.07,70.0,943,Deep Ellum IPA,American IPA,12.0,Deep Ellum Brewing Company,Dallas,TX
1684,128,0.099,85.0,1861,BLAKKR,American Black Ale,12.0,Real Ale Brewing Company,Blanco,TX
1685,128,0.051,21.0,1718,Firemans #4 Blonde Ale (2013),American Blonde Ale,12.0,Real Ale Brewing Company,Blanco,TX
1682,128,0.044,5.0,2370,18th Anniversary Gose,Gose,12.0,Real Ale Brewing Company,Blanco,TX
1686,128,0.059,,1290,The Sword Iron Swan Ale,English Pale Ale,12.0,Real Ale Brewing Company,Blanco,TX
1687,128,0.053,52.0,1091,Hans' Pils (2015),German Pilsener,12.0,Real Ale Brewing Company,Blanco,TX
1688,128,0.06,50.0,1086,Four Squared (2015),American Blonde Ale,12.0,Real Ale Brewing Company,Blanco,TX
1689,128,0.051,21.0,830,Firemans #4 Blonde Ale (2015),American Blonde Ale,12.0,Real Ale Brewing Company,Blanco,TX
1683,128,0.046,25.0,2211,White (2015),Witbier,12.0,Real Ale Brewing Company,Blanco,TX
2024,129,0.05,,2369,Straub Beer (Current),American Adjunct Lager,12.0,Straub Brewery,St Mary's,PA
2027,129,0.032,13.0,2231,American Light,Light Lager,12.0,Straub Brewery,St Mary's,PA
2026,129,0.041,8.0,2232,American Amber,American Amber / Red Lager,12.0,Straub Brewery,St Mary's,PA
2025,129,0.041,8.0,2233,American Lager,American Adjunct Lager,12.0,Straub Brewery,St Mary's,PA
1838,130,0.068,,2368,Black Hop IPA,American Black Ale,12.0,Shebeen Brewing Company,Wolcott,CT
2004,131,0.057,15.0,1357,Point Oktoberfest,Märzen / Oktoberfest,16.0,Stevens Point Brewery,Stevens Point,WI
2007,131,0.05,7.0,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0,Stevens Point Brewery,Stevens Point,WI
1995,131,0.047,9.0,2365,Point Special,American Adjunct Lager,12.0,Stevens Point Brewery,Stevens Point,WI
1997,131,0.047,9.0,2228,Point Special,American Adjunct Lager,12.0,Stevens Point Brewery,Stevens Point,WI
1998,131,0.052000000000000005,9.0,2151,Onyx Black Ale,American Black Ale,12.0,Stevens Point Brewery,Stevens Point,WI
1999,131,0.063,64.0,2150,Beyond The Pale IPA,American IPA,12.0,Stevens Point Brewery,Stevens Point,WI
2012,131,0.05,7.0,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0,Stevens Point Brewery,Stevens Point,WI
1996,131,0.054000000000000006,33.0,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0,Stevens Point Brewery,Stevens Point,WI
2008,131,0.035,,684,Drop Dead Blonde,American Blonde Ale,12.0,Stevens Point Brewery,Stevens Point,WI
2010,131,0.057,15.0,456,Point Oktoberfest,Märzen / Oktoberfest,12.0,Stevens Point Brewery,Stevens Point,WI
2011,131,0.054000000000000006,32.0,357,2012 Black Ale,American Brown Ale,12.0,Stevens Point Brewery,Stevens Point,WI
2006,131,0.05,7.0,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0,Stevens Point Brewery,Stevens Point,WI
2005,131,0.052000000000000005,7.0,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16.0,Stevens Point Brewery,Stevens Point,WI
1994,131,0.047,9.0,2366,Point Special (Current),American Adjunct Lager,12.0,Stevens Point Brewery,Stevens Point,WI
2003,131,0.062,,1450,St. Benedict's Winter Ale,Winter Warmer,12.0,Stevens Point Brewery,Stevens Point,WI
2002,131,0.047,9.0,2115,Point Special Lager,American Adjunct Lager,16.0,Stevens Point Brewery,Stevens Point,WI
2001,131,0.047,9.0,2121,Point Special (2012),American Adjunct Lager,12.0,Stevens Point Brewery,Stevens Point,WI
2000,131,0.047,9.0,2122,Point Special (2013),American Adjunct Lager,12.0,Stevens Point Brewery,Stevens Point,WI
2013,131,0.054000000000000006,33.0,140,Point Cascade Pale Ale,American Pale Ale (APA),12.0,Stevens Point Brewery,Stevens Point,WI
2014,131,0.047,14.0,139,Point Amber Classic,American Amber / Red Lager,12.0,Stevens Point Brewery,Stevens Point,WI
2015,131,0.047,9.0,138,Point Special Lager,American Adjunct Lager,12.0,Stevens Point Brewery,Stevens Point,WI
2009,131,0.049,13.0,650,Three Kings Ale,Kölsch,12.0,Stevens Point Brewery,Stevens Point,WI
2346,132,0.08,,2348,Rip Van Winkle (Current),Bock,12.0,Weston Brewing Company,Weston,MO
2345,132,,,2364,Royal Lager,American Pale Lager,16.0,Weston Brewing Company,Weston,MO
2348,132,0.075,89.0,2343,O’Malley’s IPA,American IPA,12.0,Weston Brewing Company,Weston,MO
2347,132,,,2344,O’Malley’s Stout,English Stout,12.0,Weston Brewing Company,Weston,MO
2351,132,0.052000000000000005,,2340,Drop Kick Ale,American Amber / Red Ale,12.0,Weston Brewing Company,Weston,MO
2349,132,,,2342,O’Malley’s Irish Style Cream Ale,Cream Ale,12.0,Weston Brewing Company,Weston,MO
2350,132,0.049,28.0,2341,L'il Lucy's Hot Pepper Ale,Chile Beer,12.0,Weston Brewing Company,Weston,MO
1951,133,0.058,40.0,1120,Hipster Breakfast,Oatmeal Stout,16.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1950,133,0.08,80.0,1745,Mississippi Fire Ant,American Amber / Red Ale,16.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1952,133,0.05,20.0,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,16.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1953,133,0.058,60.0,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1948,133,0.058,60.0,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1947,133,0.053,45.0,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),12.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1946,133,0.077,65.0,2346,Sinister Minister Black IPA,American IPA,16.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1945,133,0.075,72.0,2362,2014 IPA Cicada Series,American IPA,16.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1949,133,0.05,20.0,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,12.0,Southern Prohibition Brewing Com...,Hattiesburg,MS
1372,134,0.055,,2274,Boxer Ice,American Adjunct Lager,12.0,Minhas Craft Brewery,Monroe,WI
1371,134,0.042,,2275,Boxer Light,Light Lager,12.0,Minhas Craft Brewery,Monroe,WI
1361,134,0.099,,2361,Axe Head Malt Liquor,American Malt Liquor,24.0,Minhas Craft Brewery,Monroe,WI
1363,134,0.04,,2358,Minhas Light (2012),Light Lager,12.0,Minhas Craft Brewery,Monroe,WI
1364,134,0.05,,2282,Huber,American Pale Lager,12.0,Minhas Craft Brewery,Monroe,WI
1367,134,0.055,,2279,Mountain Crest,American Pale Lager,16.0,Minhas Craft Brewery,Monroe,WI
1365,134,0.062,,2281,Clear Creek Ice,American Pale Lager,16.0,Minhas Craft Brewery,Monroe,WI
1366,134,0.062,,2280,Clear Creek Ice,American Pale Lager,12.0,Minhas Craft Brewery,Monroe,WI
1368,134,0.055,,2278,Mountain Crest,American Pale Lager,12.0,Minhas Craft Brewery,Monroe,WI
1362,134,0.054000000000000006,,2359,Huber Bock (2014),Bock,16.0,Minhas Craft Brewery,Monroe,WI
1373,134,0.05,,2273,Boxer,American Adjunct Lager,12.0,Minhas Craft Brewery,Monroe,WI
1369,134,0.055,,2277,Mountain Creek (2013),American Pale Lager,12.0,Minhas Craft Brewery,Monroe,WI
1370,134,0.05,,2276,Boxer,American Adjunct Lager,24.0,Minhas Craft Brewery,Monroe,WI
1669,135,0.059,14.0,2360,Morning Wood Wheat (Current),American Pale Wheat Ale,12.0,Pug Ryan's Brewery,Dillon,CO
1670,135,0.069,17.0,1463,Hideout Helles,Munich Helles Lager,12.0,Pug Ryan's Brewery,Dillon,CO
1671,135,0.06,15.0,1462,Dead Eye Dunkel,Munich Dunkel Lager,12.0,Pug Ryan's Brewery,Dillon,CO
1674,135,0.058,21.0,188,Pallavicini Pilsner (2009),Czech Pilsener,12.0,Pug Ryan's Brewery,Dillon,CO
1675,135,0.059,14.0,130,Morning Wood Wheat (Current),American Pale Wheat Ale,12.0,Pug Ryan's Brewery,Dillon,CO
1672,135,0.058,21.0,1461,Peacemaker Pilsner,Czech Pilsener,12.0,Pug Ryan's Brewery,Dillon,CO
1673,135,0.057,68.0,711,Over the Rail Pale Ale,American Pale Ale (APA),12.0,Pug Ryan's Brewery,Dillon,CO
1072,136,0.065,,2357,Porter Culture,American Porter,12.0,Hops & Grains Brewing Company,Austin,TX
1853,137,0.069,,2353,Sietsema Red Label,Cider,16.0,Sietsema Orchards and Cider Mill,Ada,MI
2028,138,0.053,49.0,2352,Extra Pale Ale,American Pale Ale (APA),12.0,Summit Brewing Company,St Paul,MN
643,139,0.05,,2351,Behemoth,American Pilsner,12.0,Core Brewing & Distilling Company,Springdale,AR
645,139,0.057,,1337,Core Oatmeal Stout,Oatmeal Stout,12.0,Core Brewing & Distilling Company,Springdale,AR
644,139,0.052000000000000005,,1650,Arkansas Red,American Amber / Red Ale,12.0,Core Brewing & Distilling Company,Springdale,AR
646,139,0.061,,1336,Core ESB,Extra Special / Strong Bitter (ESB),12.0,Core Brewing & Distilling Company,Springdale,AR
1107,140,0.048,32.0,2350,Oklahoma Suks,American Amber / Red Ale,12.0,Independence Brewing Company,Austin,TX
1108,140,0.055,42.0,2301,Power & Light,American Pale Ale (APA),12.0,Independence Brewing Company,Austin,TX
1109,140,0.059,27.0,1904,White Rabbit ,Witbier,12.0,Independence Brewing Company,Austin,TX
601,141,0.055,,2012,Sugar Plum,American Brown Ale,12.0,Cigar City Brewing Company,Tampa,FL
600,141,0.08199999999999999,65.0,2013,Wandering Pelican,American Black Ale,12.0,Cigar City Brewing Company,Tampa,FL
599,141,0.062,65.0,2014,Operation Homefront,American IPA,12.0,Cigar City Brewing Company,Tampa,FL
598,141,0.055,25.0,2349,Cubano Espresso,Bock,12.0,Cigar City Brewing Company,Tampa,FL
603,141,0.06,,2010,Puppy's Breath Porter,American Porter,12.0,Cigar City Brewing Company,Tampa,FL
602,141,0.055,,2011,Oktoberfest,Märzen / Oktoberfest,12.0,Cigar City Brewing Company,Tampa,FL
604,141,0.045,,2009,Happening Now,American IPA,12.0,Cigar City Brewing Company,Tampa,FL
612,141,0.052000000000000005,,1243,Tropical Heatwave,American Pale Wheat Ale,16.0,Cigar City Brewing Company,Tampa,FL
606,141,0.07,60.0,1725,Hopped on the High Seas (Calypso),American IPA,12.0,Cigar City Brewing Company,Tampa,FL
622,141,0.05,18.0,545,Florida Cracker Belgian Wit,Witbier,12.0,Cigar City Brewing Company,Tampa,FL
621,141,0.075,70.0,546,Jai Alai IPA,American IPA,12.0,Cigar City Brewing Company,Tampa,FL
620,141,0.07200000000000001,75.0,569,Tocobaga Red Ale,American Amber / Red Ale,12.0,Cigar City Brewing Company,Tampa,FL
619,141,0.05,,570,Hotter Than Helles Lager,Munich Helles Lager,12.0,Cigar City Brewing Company,Tampa,FL
618,141,0.055,25.0,571,Maduro Brown Ale,American Brown Ale,12.0,Cigar City Brewing Company,Tampa,FL
605,141,0.07,60.0,1726,Hopped on the High Seas (Hop #529),American IPA,12.0,Cigar City Brewing Company,Tampa,FL
616,141,0.05,,1139,Invasion Pale Ale,American Pale Ale (APA),12.0,Cigar City Brewing Company,Tampa,FL
617,141,0.055,25.0,1138,Maduro Brown Ale,English Brown Ale,12.0,Cigar City Brewing Company,Tampa,FL
614,141,0.075,70.0,1141,Jai Alai IPA Aged on White Oak,American IPA,12.0,Cigar City Brewing Company,Tampa,FL
613,141,0.075,70.0,1142,Humidor Series India Pale Ale,American IPA,12.0,Cigar City Brewing Company,Tampa,FL
611,141,0.055,,1369,Gwar Beer,American Pale Ale (APA),12.0,Cigar City Brewing Company,Tampa,FL
610,141,0.07,60.0,1692,Hopped on the High Seas (Ahtanum),American IPA,12.0,Cigar City Brewing Company,Tampa,FL
609,141,0.07,60.0,1693,Hopped on the High Seas (Citra),American IPA,12.0,Cigar City Brewing Company,Tampa,FL
608,141,0.07,60.0,1694,Dry-Hopped On The High Seas Caribbean-Style IPA,American IPA,12.0,Cigar City Brewing Company,Tampa,FL
607,141,0.063,,1695,Wiregrass Post-Prohibition Ale,American Pale Ale (APA),12.0,Cigar City Brewing Company,Tampa,FL
615,141,0.08,65.0,1140,José Martí American Porter,American Porter,12.0,Cigar City Brewing Company,Tampa,FL
2170,142,0.052000000000000005,,1781,Three Way Pale Ale,American Pale Ale (APA),12.0,Third Street Brewhouse,Cold Spring,MN
2171,142,0.041,,1780,Rise to the Top,Cream Ale,12.0,Third Street Brewhouse,Cold Spring,MN
2172,142,0.049,,1779,Lost Trout Brown Ale,American Brown Ale,12.0,Third Street Brewhouse,Cold Spring,MN
2169,142,0.048,18.0,2347,Hunny Do Wheat,American Pale Wheat Ale,12.0,Third Street Brewhouse,Cold Spring,MN
1424,143,0.042,24.0,1093,Narragansett Summer Ale,American Pale Wheat Ale,12.0,Narragansett Brewing Company,Providence,RI
1423,143,0.086,35.0,1291,Narragansett Bohemian Pilsner,German Pilsener,16.0,Narragansett Brewing Company,Providence,RI
1429,143,0.055,15.0,314,Narragansett Fest Lager,Märzen / Oktoberfest,16.0,Narragansett Brewing Company,Providence,RI
1428,143,0.065,32.0,315,Narragansett Bock,Bock,16.0,Narragansett Brewing Company,Providence,RI
1427,143,0.07,22.0,316,Narragansett Porter,American Porter,16.0,Narragansett Brewing Company,Providence,RI
1420,143,0.037000000000000005,10.0,2345,Gansett Light,Light Lager,16.0,Narragansett Brewing Company,Providence,RI
1421,143,0.052000000000000005,30.0,2224,Bohemian Pils,American Pilsner,16.0,Narragansett Brewing Company,Providence,RI
1422,143,0.053,30.0,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16.0,Narragansett Brewing Company,Providence,RI
1426,143,0.042,24.0,403,Narragansett Summer Ale,American Pale Wheat Ale,16.0,Narragansett Brewing Company,Providence,RI
1425,143,0.05,22.0,580,Narragansett Cream Ale,Cream Ale,16.0,Narragansett Brewing Company,Providence,RI
1000,144,0.063,43.0,2339,Little Red Cap,Altbier,12.0,Grimm Brothers Brewhouse,Loveland,CO
625,145,0.045,,1094,Grey Lady,Witbier,12.0,Cisco Brewers,Nantucket,MA
629,145,0.056,,56,Whale's Tale Pale Ale,English Pale Ale,12.0,Cisco Brewers,Nantucket,MA
628,145,0.038,,359,Sankaty Light Lager,Light Lager,12.0,Cisco Brewers,Nantucket,MA
627,145,0.065,,656,Indie Pale Ale,American IPA,12.0,Cisco Brewers,Nantucket,MA
626,145,0.062,,657,Summer of Lager,Munich Helles Lager,12.0,Cisco Brewers,Nantucket,MA
624,145,0.06,,1365,Pumple Drumkin,Pumpkin Ale,12.0,Cisco Brewers,Nantucket,MA
623,145,0.048,,2338,Shark Tracker Light lager,Light Lager,12.0,Cisco Brewers,Nantucket,MA
119,146,0.06,,2337,Charlie's Rye IPA,American IPA,16.0,Angry Minnow,Hayward,WI
1664,147,0.05,,2336,New Cleveland Palesner,American Pilsner,12.0,Platform Beer Company,Cleveland,OH
1521,148,0.092,72.0,2335,Perpetual Darkness,Belgian Strong Dark Ale,12.0,Odyssey Beerwerks,Arvada,CO
1527,148,0.047,,1430,Helios Hefeweizen (2013),Hefeweizen,12.0,Odyssey Beerwerks,Arvada,CO
1526,148,0.051,,1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12.0,Odyssey Beerwerks,Arvada,CO
1525,148,0.051,,1720,Ghose Drifter Pale Ale,American Pale Ale (APA),12.0,Odyssey Beerwerks,Arvada,CO
1524,148,0.047,,1721,Heliocentric Hefeweizen,Hefeweizen,12.0,Odyssey Beerwerks,Arvada,CO
1523,148,0.054000000000000006,36.0,2333,Psycho Penguin Vanilla Porter,American Porter,12.0,Odyssey Beerwerks,Arvada,CO
1522,148,0.087,29.0,2334,Clan Warrior,Scotch Ale / Wee Heavy,12.0,Odyssey Beerwerks,Arvada,CO
1214,149,0.075,,2330,Pistols at Dawn,American Stout,16.0,Lonerider Brewing Company,Raleigh,NC
1213,149,0.06,,2332,Deadeye Jack,American Porter,12.0,Lonerider Brewing Company,Raleigh,NC
1217,149,0.061,30.0,2326,Sweet Josie,American Brown Ale,12.0,Lonerider Brewing Company,Raleigh,NC
1215,149,0.057,47.0,2329,Peacemaker Pale Ale,American Pale Ale (APA),12.0,Lonerider Brewing Company,Raleigh,NC
1216,149,0.058,11.0,2327,Shotgun Betty,Hefeweizen,12.0,Lonerider Brewing Company,Raleigh,NC
1512,150,0.067,70.0,999,Watershed IPA (2013),American IPA,12.0,Oakshire Brewing,Eugene,OR
1511,150,0.058,27.0,1668,Overcast Espresso Stout,American Stout,12.0,Oakshire Brewing,Eugene,OR
1510,150,0.054000000000000006,24.0,1669,Oakshire Amber Ale,American Amber / Red Ale,12.0,Oakshire Brewing,Eugene,OR
1509,150,0.067,70.0,2331,Watershed IPA,American IPA,12.0,Oakshire Brewing,Eugene,OR
836,151,,,2322,Fort Pitt Ale,American Amber / Red Ale,12.0,Fort Pitt Brewing Company,Latrobe,PA
2198,152,0.07,35.0,1754,Parade Ground Coffee Porter,American Porter,12.0,Tin Roof Brewing Company,Baton Rouge,LA
2199,152,0.05,21.0,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12.0,Tin Roof Brewing Company,Baton Rouge,LA
2200,152,0.045,18.0,529,Tin Roof Blonde Ale,American Blonde Ale,12.0,Tin Roof Brewing Company,Baton Rouge,LA
2201,152,0.055,37.0,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),12.0,Tin Roof Brewing Company,Baton Rouge,LA
2202,152,0.045,28.0,494,Perfect Tin Amber,American Amber / Red Ale,12.0,Tin Roof Brewing Company,Baton Rouge,LA
2197,152,0.07,60.0,1755,Juke Joint IPA,American IPA,12.0,Tin Roof Brewing Company,Baton Rouge,LA
2196,152,0.055,,2321,Turnrow Harvest Ale,American Blonde Ale,12.0,Tin Roof Brewing Company,Baton Rouge,LA
2176,153,0.062,82.0,2316,Hoodoo Voodoo IPA,American IPA,12.0,Three Creeks Brewing,Sisters,OR
2175,153,0.062,40.0,2317,Fivepine Chocolate Porter,American Porter,12.0,Three Creeks Brewing,Sisters,OR
2174,153,0.04,18.0,2319,Knotty Blonde Ale,American Blonde Ale,12.0,Three Creeks Brewing,Sisters,OR
15,154,0.06,,2318,Ginja Ninja,Cider,12.0,2 Towns Ciderhouse,Corvallis,OR
18,154,0.06,,1502,BrightCider,Cider,12.0,2 Towns Ciderhouse,Corvallis,OR
17,154,0.06,,2169,Rhubarbarian,Cider,12.0,2 Towns Ciderhouse,Corvallis,OR
16,154,0.06,,2170,Cherried Away,Cider,12.0,2 Towns Ciderhouse,Corvallis,OR
510,155,0.061,94.0,792,Caldera IPA (2007),American IPA,12.0,Caldera Brewing Company,Ashland,OR
506,155,0.056,55.0,1419,Caldera Pale Ale,American Pale Ale (APA),12.0,Caldera Brewing Company,Ashland,OR
507,155,0.039,16.0,878,Lawnmower Lager,American Adjunct Lager,12.0,Caldera Brewing Company,Ashland,OR
508,155,0.054000000000000006,24.0,794,Ashland Amber Ale (2009),American Amber / Red Ale,12.0,Caldera Brewing Company,Ashland,OR
509,155,0.061,94.0,793,Caldera IPA (2009),American IPA,12.0,Caldera Brewing Company,Ashland,OR
